"Final_EA_code","interview__id","initiative_id","s4qq01","s4qq02"
"102105150507","d091d72bf34743fa8b42d63d78c6c4d2",15,,
"102105150507","d091d72bf34743fa8b42d63d78c6c4d2",16,,
"102105150507","d091d72bf34743fa8b42d63d78c6c4d2",17,,
"102105150507","d091d72bf34743fa8b42d63d78c6c4d2",18,,
"102105150507","d091d72bf34743fa8b42d63d78c6c4d2",19,,
"102105150507","d091d72bf34743fa8b42d63d78c6c4d2",20,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",1,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",2,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",3,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",4,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",5,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",6,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",7,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",8,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",9,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",10,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",11,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",12,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",13,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",14,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",15,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",16,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",17,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",18,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",19,,
"310306041001","d4b645c8dabe4a14801fbe211d9dac91",20,,
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",1,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",2,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",3,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",4,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",5,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",6,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",7,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",8,1,1
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",9,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",10,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",11,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",12,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",13,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",14,1,1
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",15,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",16,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",17,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",18,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",19,2,2
"110204010703","d4e9ef0dc2b74bf38dcb92726ad41f5d",20,2,2
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",1,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",2,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",3,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",4,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",5,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",6,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",7,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",8,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",9,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",10,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",11,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",12,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",13,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",14,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",15,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",16,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",17,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",18,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",19,,
"307108030708","d56d66a6c7584c298f2d3d3fa7389f35",20,,
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",1,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",2,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",3,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",4,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",5,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",6,1,1
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",7,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",8,1,1
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",9,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",10,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",11,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",12,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",13,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",14,1,1
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",15,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",16,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",17,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",18,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",19,2,2
"122102060404","d63a27ac1a6d4af89a64a7cbcd3d4291",20,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",1,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",2,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",3,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",4,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",5,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",6,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",7,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",8,1,1
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",9,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",10,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",11,1,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",12,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",13,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",14,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",15,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",16,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",17,2,2
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",18,1,1
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",19,1,1
"212104030611","d63ba4eb8a1c4a0e9cca5826e2affa7e",20,1,2
"102102050406","d6aa486f005240b6b7cb24f89a40734e",1,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",2,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",3,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",4,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",5,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",6,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",7,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",8,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",9,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",10,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",11,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",12,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",13,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",14,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",15,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",16,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",17,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",18,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",19,,
"102102050406","d6aa486f005240b6b7cb24f89a40734e",20,,
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",1,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",2,1,1
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",3,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",4,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",5,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",6,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",7,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",8,1,1
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",9,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",10,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",11,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",12,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",13,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",14,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",15,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",16,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",17,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",18,1,1
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",19,2,2
"323108030411","d7b1236aabb94f6bb30da9c00b33bf61",20,2,2
"303504020504","d7df893335d04af7acb5f703066383af",1,2,2
"303504020504","d7df893335d04af7acb5f703066383af",2,1,1
"303504020504","d7df893335d04af7acb5f703066383af",3,2,2
"303504020504","d7df893335d04af7acb5f703066383af",4,2,2
"303504020504","d7df893335d04af7acb5f703066383af",5,2,2
"303504020504","d7df893335d04af7acb5f703066383af",6,1,2
"303504020504","d7df893335d04af7acb5f703066383af",7,2,2
"303504020504","d7df893335d04af7acb5f703066383af",8,1,1
"303504020504","d7df893335d04af7acb5f703066383af",9,2,2
"303504020504","d7df893335d04af7acb5f703066383af",10,2,2
"303504020504","d7df893335d04af7acb5f703066383af",11,1,1
"303504020504","d7df893335d04af7acb5f703066383af",12,2,2
"303504020504","d7df893335d04af7acb5f703066383af",13,2,2
"303504020504","d7df893335d04af7acb5f703066383af",14,2,2
"303504020504","d7df893335d04af7acb5f703066383af",15,2,2
"303504020504","d7df893335d04af7acb5f703066383af",16,2,2
"303504020504","d7df893335d04af7acb5f703066383af",17,2,2
"303504020504","d7df893335d04af7acb5f703066383af",18,2,2
"303504020504","d7df893335d04af7acb5f703066383af",19,2,2
"303504020504","d7df893335d04af7acb5f703066383af",20,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",1,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",2,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",3,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",4,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",5,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",6,1,1
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",7,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",8,1,1
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",9,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",10,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",11,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",12,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",13,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",14,1,1
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",15,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",16,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",17,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",18,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",19,2,2
"403105050205","d84f5f9e3a694d3ea5d8c6bc57726b98",20,2,2
"102103060631","d8e480e0083545f38d88e7ca1753924c",1,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",2,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",3,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",4,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",5,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",6,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",7,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",8,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",9,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",10,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",11,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",12,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",13,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",14,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",15,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",16,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",17,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",18,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",19,,
"102103060631","d8e480e0083545f38d88e7ca1753924c",20,,
"406303070608","d983e831143f41a08ffd423010b5dfa6",1,1,1
"406303070608","d983e831143f41a08ffd423010b5dfa6",2,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",3,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",4,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",5,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",6,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",7,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",8,1,1
"406303070608","d983e831143f41a08ffd423010b5dfa6",9,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",10,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",11,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",12,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",13,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",14,1,1
"406303070608","d983e831143f41a08ffd423010b5dfa6",15,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",16,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",17,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",18,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",19,2,2
"406303070608","d983e831143f41a08ffd423010b5dfa6",20,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",1,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",2,1,1
"325101020514","da5e5ab5a00e480683eae461cba99b13",3,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",4,1,1
"325101020514","da5e5ab5a00e480683eae461cba99b13",5,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",6,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",7,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",8,1,1
"325101020514","da5e5ab5a00e480683eae461cba99b13",9,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",10,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",11,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",12,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",13,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",14,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",15,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",16,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",17,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",18,1,1
"325101020514","da5e5ab5a00e480683eae461cba99b13",19,2,2
"325101020514","da5e5ab5a00e480683eae461cba99b13",20,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",1,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",2,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",3,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",4,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",5,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",6,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",7,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",8,1,1
"223126011515","da7a73e6a46542769c99839dcac87f10",9,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",10,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",11,1,1
"223126011515","da7a73e6a46542769c99839dcac87f10",12,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",13,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",14,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",15,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",16,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",17,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",18,1,1
"223126011515","da7a73e6a46542769c99839dcac87f10",19,2,2
"223126011515","da7a73e6a46542769c99839dcac87f10",20,2,2
"102103080303","db979bdcd2e148f98742974d2a4f9371",1,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",2,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",3,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",4,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",5,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",6,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",7,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",8,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",9,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",10,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",11,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",12,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",13,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",14,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",15,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",16,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",17,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",18,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",19,,
"102103080303","db979bdcd2e148f98742974d2a4f9371",20,,
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",1,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",2,1,1
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",3,1,1
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",4,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",5,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",6,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",7,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",8,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",9,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",10,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",11,1,1
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",12,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",13,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",14,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",15,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",16,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",17,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",18,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",19,2,2
"122106021812","dc1776a9a0e14f4582ec0425908ceea5",20,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",1,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",2,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",3,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",4,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",5,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",6,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",7,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",8,1,1
"113111020505","dda5335ce205431184ce477ddbedbef7",9,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",10,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",11,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",12,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",13,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",14,1,1
"113111020505","dda5335ce205431184ce477ddbedbef7",15,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",16,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",17,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",18,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",19,2,2
"113111020505","dda5335ce205431184ce477ddbedbef7",20,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",1,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",2,1,1
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",3,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",4,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",5,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",6,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",7,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",8,1,1
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",9,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",10,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",11,1,1
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",12,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",13,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",14,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",15,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",16,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",17,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",18,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",19,2,2
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",20,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",1,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",2,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",3,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",4,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",5,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",6,1,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",7,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",8,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",9,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",10,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",11,1,1
"208102140202","dfbc222d6117426abcbd121d0593bce5",12,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",13,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",14,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",15,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",16,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",17,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",18,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",19,2,2
"208102140202","dfbc222d6117426abcbd121d0593bce5",20,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",1,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",2,1,1
"115303040507","e106494d0ae84f20a841ab351720b8aa",3,1,1
"115303040507","e106494d0ae84f20a841ab351720b8aa",4,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",5,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",6,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",7,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",8,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",9,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",10,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",11,1,1
"115303040507","e106494d0ae84f20a841ab351720b8aa",12,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",13,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",14,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",15,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",16,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",17,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",18,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",19,2,2
"115303040507","e106494d0ae84f20a841ab351720b8aa",20,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",1,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",2,1,1
"117106050206","e23a30e088d1453a8394085bff6af8dd",3,1,1
"117106050206","e23a30e088d1453a8394085bff6af8dd",4,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",5,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",6,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",7,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",8,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",9,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",10,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",11,1,1
"117106050206","e23a30e088d1453a8394085bff6af8dd",12,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",13,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",14,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",15,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",16,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",17,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",18,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",19,2,2
"117106050206","e23a30e088d1453a8394085bff6af8dd",20,2,2
"417107030404","e24222c61b9f4563830fe94cd944785c",1,2,2
"417107030404","e24222c61b9f4563830fe94cd944785c",2,2,2
"417107030404","e24222c61b9f4563830fe94cd944785c",3,2,2
"417107030404","e24222c61b9f4563830fe94cd944785c",4,2,2
"417107030404","e24222c61b9f4563830fe94cd944785c",5,2,2
