"hhid","h9q03a__1","h9q03a__2","h9q03a__3","h9q03a__4","h9q03a__5","h9q03a__7","h9q03a__6","h9q11a","h9q12a","h9q13a","h9q14a","h9q15a","h9q16a"
"5705343aebc543d39182458fd3719c49",2,2,2,2,2,2,2,2,2,2,,2,2
"5721ad458afe436a97e71438fe24fe1c",2,2,2,2,2,2,2,1,2,2,,2,2
"57339e98c7394235b066f68926d99bb5",2,2,2,2,2,2,2,2,2,2,,2,2
"57385c0cf5dd49b489f99849e31374b8",2,2,2,2,2,2,2,2,2,2,,2,2
"575a4286a875466db1b27e3b82a2a04a",2,2,2,2,2,2,2,2,2,2,,2,2
"5762fab09a1d43b2a711579301acc88c",2,2,2,2,2,2,2,1,2,2,,2,2
"57715583020e4b8393c3eebd059edaa9",2,2,2,2,2,2,2,1,2,2,,2,2
"577c942c1d9846dba27cb3c2e26950f4",2,2,2,2,2,2,2,1,2,1,2,2,2
"5787bf9167b9429081326efeefd2634e",2,2,2,2,2,2,2,2,2,2,,2,2
"57ad19c7b77b4c01816ae792f50a11b1",2,2,2,2,2,2,2,2,2,2,,2,2
"57ba8e9457024ed4bbf5d910d1b98591",2,2,2,2,,2,2,2,2,2,,2,2
"57bffaba1b7e46f58b60fa9c0948e0fb",2,2,2,2,2,2,2,1,2,2,,2,2
"57dc4b8d45af456f93137c78f770b884",2,2,2,2,2,2,2,2,2,2,,2,2
"5824cf99fa5a4d309164f552396aba5a",2,2,2,2,2,2,2,2,2,2,,2,2
"5828ea6615bf419da7de3f6e1264b1cf",2,2,2,2,2,2,2,1,2,2,,2,2
"5862316eafcf4a14bd059881a1dd0086",2,2,2,2,2,2,2,1,2,1,2,1,2
"5866a34b9fa64c778c168948f8044a71",2,2,2,2,2,2,2,2,2,2,,2,2
"586c8e720f5047d6bd114a0be2059505",2,2,2,2,2,2,2,2,2,2,,2,2
"587e30676b704513b656d0d84c031344",2,2,2,2,2,2,2,1,2,2,,2,2
"5896313ce0e04d6489223a727874d162",2,2,2,2,2,2,2,1,2,1,2,2,2
"58cb595bf02345819cd8406fd6a9c412",2,2,2,2,2,2,2,1,2,2,,2,2
"58cd527a930742bb86440a5b61fa2cba",2,2,2,2,2,2,2,1,2,1,2,1,2
"58f54c0441534f3f9b38c89127f90c6e",2,2,2,2,2,2,2,1,2,1,2,2,2
"5920f17454484ec0ac7a9e7973f09711",2,2,2,2,2,2,2,2,2,2,,2,2
"592cbce7d1cb40159b9c5a008c3230e3",2,2,2,2,2,2,2,1,2,1,2,2,2
"592e3150e433437594322098f18b75d5",2,2,2,2,2,2,2,2,2,2,,2,2
"592f510ca124499cb5ffffdb0c4c8396",1,2,2,2,2,2,2,1,2,2,,2,2
"5938e3309fca4f80a49835bc91051f60",2,2,2,2,2,2,2,1,2,1,2,1,2
"594de625421b47c3b7d0edb4c9337ca3",2,2,2,2,2,2,2,2,2,2,,2,2
"595e8866103c47a1b2dc8362d39ab867",2,2,2,2,2,2,2,1,2,1,2,2,2
"59753499ae3d4a3c9a41c6923c8e2bb6",2,2,2,2,2,2,2,2,2,2,,2,2
"5975db78a89b4bd4b9c8f3af0674bb4c",2,2,2,2,2,2,1,2,2,2,,2,2
"5999874f032646b1974c216a99b4e928",1,2,2,2,2,2,2,1,1,1,2,2,2
"59b3f2f04b98457cb94292769d6e99f2",2,2,2,2,2,2,2,2,2,2,,2,2
"5a022b3a7584434d93d55ed0d3fc0d7c",2,2,2,2,2,2,2,2,2,2,,2,2
"5a0c9f97fb914766b812cb29004d11a0",2,2,2,2,2,2,2,2,2,2,,2,2
"5a0d083d6d4f4c929d7c8b0d68cb1923",2,2,2,2,2,2,2,2,2,2,,2,2
"5a191f4feef04101bfcf7185113a4d4c",2,2,2,2,2,2,2,1,2,2,,2,2
"5a29ad3ce6b44fbd8605197d366b8a30",2,2,2,2,2,2,2,1,2,2,,2,2
"5a5c898bf25745f9bcf8c21878a8bcdc",2,2,2,2,2,2,2,2,2,2,,2,2
"5aa4d09b72144eb38f307e1a32cb0a5c",2,2,2,2,2,2,2,2,2,2,,2,2
"5aab8576106f400ba3543587c78b65b1",2,2,2,2,2,2,2,1,1,1,2,2,2
"5acd41fba38247abac123ad3ea315b8a",2,2,2,2,2,2,2,1,2,1,2,2,2
"5acddcc85f0d4821b109ca4656c015ea",2,2,2,2,2,2,2,2,2,2,,2,2
"5ad6ab2e325d4acd8da289a6afe76e1c",2,2,2,2,2,2,2,2,2,2,,2,2
"5ae882d043cf478db39d83b8898ec60a",2,2,2,2,2,2,2,2,2,2,,2,2
"5b0e6c83964a462791fff0680bf97618",2,2,2,2,2,2,2,2,2,2,,2,2
"5b0fb03d51ff459b89d840951df391ed",2,2,2,2,2,2,2,2,2,2,,2,2
"5b4d55c8d2dd4c7fa7e716f1024cbed8",2,2,2,2,2,2,2,2,2,1,1,2,2
"5b4dba5ebd2245fe8fd1e7efd21a24df",2,2,2,1,2,2,2,1,2,2,,2,1
"5b553e215d07481fa6521907cd3d58c8",2,2,2,2,2,2,2,1,2,1,2,1,2
"5b8c0268f0024da88e6f3d6a7106fd7f",2,2,2,2,2,2,2,2,2,2,,2,2
"5b982343a8884c3fa859827107caaccd",2,2,2,2,2,2,2,2,2,1,2,2,2
"5b9f45f91a864ba09fbc1b2c6ff83b80",2,2,2,2,2,2,2,2,2,2,,2,2
"5bac9c3a21224229b37ea0486eee1b54",2,2,2,2,2,2,2,2,2,2,,2,2
"5bb863ad2a1243cc9218594974735314",1,2,2,2,2,2,2,1,1,1,1,2,2
"5be44492d0834f42a695c2768ac5ecd9",2,2,2,2,2,2,2,2,2,2,,2,2
"5bf37ab366ff49729d5057050e1296bc",2,2,2,2,2,2,2,1,2,2,,2,2
"5bf770e6767c469994f320841a274e58",1,2,2,1,2,2,2,1,1,1,2,2,2
"5c333cb083754522a3e70281a7e234b0",2,2,2,2,2,2,2,2,2,2,,2,2
"5c49d46d90a9479a8bc0509cd57cb5d9",2,2,2,2,2,2,2,1,2,2,,2,2
"5c6cea5512584def91e4d65c7008e83d",2,2,2,2,2,2,2,1,2,1,1,1,1
"5c6fad0bb1bf48eba5ae64e0f744b2ff",2,2,2,2,2,2,2,2,2,2,,2,2
"5c72a06c6bd749cabed476f03a790ec1",2,2,2,2,2,2,2,2,2,2,,2,2
"5cbb6d1f663c44869b31c22cff31d055",2,2,2,2,2,2,2,1,2,1,2,1,2
"5cc4e7d7549b4c1a98ba58c4905a1422",2,2,2,2,2,2,2,2,2,2,,2,2
"5d68cfcfbbfb41b3a880077dbef766dd",2,2,2,2,2,2,2,1,2,1,2,2,2
"5d85ab9e38614958a4bea69e3d9f37d3",2,2,2,2,2,2,2,2,2,2,,2,2
"5d95010e7fb44f7e8d9ce7ae819cba70",2,2,2,2,2,2,2,1,2,1,2,2,2
"5d9ecec6100948e58266de6414a782ca",2,2,2,2,2,2,2,2,2,2,,2,2
"5da4c95545554f0da9dc04a8b18b4719",2,2,2,2,2,2,2,2,2,2,,2,2
"5dc0193b8eb249df8e6d32b7cb1f2e30",2,2,2,2,2,2,2,1,2,1,2,1,2
"5de8b32ba84640c0afc629424a1284d7",2,2,2,2,2,2,2,2,2,2,,2,2
"5df60b4c679840e7b7afd202da9d5abe",2,2,2,2,2,2,2,1,2,2,,2,2
"5e377c5d87ff442f912bb9f9e1c6a850",2,2,1,2,2,2,2,2,2,2,,2,2
"5e4201154be84e5f8e1db067382c3f9a",2,2,2,2,2,2,2,1,2,2,,2,2
"5e550f3224b14a169a53aa670490e07d",2,2,2,2,2,2,2,1,2,2,,2,2
"5e5b0339ba74466f864efb5a9ded7c3f",2,2,2,2,2,2,2,1,2,2,,2,2
"5e6c30c4feb842198343dfcb49e70b26",2,2,2,2,2,2,2,1,2,2,,2,2
"5e818374e9e4488eb630f8ce5d79f078",2,2,2,2,2,2,2,1,2,2,,2,2
"5e8f1025454b462fb3cc2252d243e5c2",2,2,2,2,2,2,2,1,2,1,2,2,2
"5e9b65cb627c420eaf4fd79f57eef14d",2,2,2,2,2,2,2,1,2,2,,2,2
"5ecb5a1f88f8468e9cf84db23afd0785",2,2,2,2,2,2,2,1,2,2,,2,2
"5eda5fe613e34e9890ba7d1e4aa655e4",2,2,2,2,2,2,2,1,2,2,,2,2
"5ef5d94ba15045b79d5e9a9e42a62d29",2,2,2,2,2,2,2,1,2,2,,2,2
"5f05bb371069490688ff1ad4a7940146",2,2,2,2,2,2,2,1,2,1,2,2,2
"5f08bbbd7d5941f3b0a9b8dde475c055",2,2,2,2,2,2,2,1,2,2,,2,2
"5f0f3440dce64304adae6320591f97b2",2,2,2,2,2,2,2,1,2,1,2,2,2
"5f18649c360345fd83b757426fa37c9f",2,2,2,2,2,2,2,2,1,1,1,2,2
"5f2ba89b5c81476581d875475ae4a505",2,2,2,2,2,2,2,2,2,2,,2,2
"5fb0bba525354c68a0b5a58b41c5ee26",2,2,2,2,2,2,2,2,2,2,,2,2
"5fb6d1c3ec3d442a908f8897863fa69f",2,2,2,2,2,2,2,1,2,2,,2,2
"5fc3f95ea2984675a6efec3ec6895d75",2,2,2,2,2,2,2,2,2,2,,2,2
"5fc545f8e5084965b9cbe407a2600ee4",2,2,2,2,2,2,2,2,2,1,2,2,2
"5fd82aee8bc44937937e1d3bb92f2402",2,2,2,2,2,2,2,2,2,2,,2,2
"5ffff62b5d4a470896c790fb7331e63c",2,2,2,2,2,2,2,2,2,2,,2,2
"60197d53be4a494985db1dda55982736",2,2,2,2,2,2,2,2,2,2,,2,2
"602143aebcd74b7eb48f9056e228dd36",2,2,2,2,2,2,2,2,2,2,,2,2
"602895c09f314481abbc338227d3bf5f",2,2,2,2,2,2,2,1,2,1,2,2,2
"603a433319b64c70b6c3ffbdcf7f9a53",2,2,2,2,2,2,2,2,2,2,,2,2
"605a80f1f3434075bb2e27a39110f431",2,2,2,2,2,2,2,2,2,2,,2,2
"606b0fcd6a9f4be6ab535f6b8acc7c6d",2,2,2,2,2,2,2,2,2,2,,2,2
"608928f2ffd348edade81a02091176be",2,2,2,2,2,2,2,2,2,2,,2,2
"608ad4e7363d4c9a98d7e384b93f28a6",2,2,2,2,2,2,2,2,2,2,,2,2
"608dd2f241e94df6ad75d3d2dfd1b38c",2,2,2,2,2,2,2,2,2,2,,2,2
"60a52d7677314b03b7aabc5037fe5343",2,2,2,2,2,2,2,2,2,2,,2,2
"60afd070725d446c9fda829646f934af",2,2,2,2,2,2,2,1,2,1,2,2,2
"60d0c321ad284559baf1514a2d4e0b1e",2,2,2,2,2,2,2,1,2,2,,2,2
"60e1b38ddda44d5ab2ab4d4fad733c24",2,2,2,2,2,2,,2,2,2,,2,2
"60eb8eacf39e4bf58d3f0aa091c629d9",2,2,2,2,2,2,2,1,2,1,2,2,2
"61051cb9f67c4f9e9669a4aed1fa9c2a",2,2,2,2,2,2,2,2,2,2,,2,2
"61099aa11f1e47bea206ce7b43dcf1b4",2,2,2,2,2,2,2,2,2,2,,2,2
"611d28e0e8354eb2badd6faa64c6b162",2,2,2,2,,2,2,2,2,2,,2,2
"6122f2c9a36d4b4a97ff62cb9f86a984",2,2,2,2,2,2,2,2,2,2,,2,2
"6162dd2c6dc74e88b1aba898017daca0",2,2,2,2,2,2,2,2,2,2,,2,2
"616d8a138a77486ebed79896b96d4e0e",2,2,2,2,2,2,2,1,2,2,,2,2
"6187ae6cb3654b16922522db328cb2f8",2,2,2,2,2,2,2,1,2,1,2,1,2
"619fef57a78c447baf37a50fa34915b5",2,2,2,2,2,2,2,2,2,2,,2,2
"61da749fb95c432dabf6c100b9776119",2,2,2,2,2,2,2,1,2,2,,2,2
"61e47488f7044749b1bb8b9bab6c6cfa",2,2,2,2,2,2,2,2,2,2,,2,2
"61e93a58026946fdb9bdeb1e361f222a",2,2,2,2,2,2,2,1,2,1,2,1,2
"620f96a3fbb848b19b0cc64eff9555da",2,2,2,2,2,2,2,1,2,2,,2,2
"621851da7d8944969d5864d8a6486bdb",2,2,2,2,2,2,2,1,2,2,,2,2
"621a09ec49f2455eb5f18f32fa169e71",2,2,2,2,2,2,2,2,2,2,,2,2
"622adfbe9fea42cf8fe649eff187b703",2,2,2,2,2,2,2,1,2,1,2,2,2
"6231d574dfe2494f9c8b367b4af6256a",2,2,2,2,2,2,2,2,2,2,,2,2
"6235c5d7282646378e7babf39075cf60",2,2,2,2,2,2,2,1,2,2,,2,2
"62484bec83fd4f1da70b5a1bbf048e7e",2,2,2,2,2,2,2,2,2,2,,2,2
"625d906e24e84f58968078f302bdac2b",2,2,2,2,2,2,2,1,2,2,,2,2
"626dcc81c2af4ea782831dbc61a1a299",2,2,2,2,2,2,2,2,2,2,,2,2
"62899cb37c684975ab6393832eb4c221",2,2,1,2,2,1,2,1,2,1,1,2,1
"6292dd9c31664982b0eb9f6a99fad2bf",2,2,2,2,2,2,2,1,2,2,,1,2
"6299b499352a44a289c20a121b50f909",2,2,2,2,2,2,2,2,2,2,,2,2
"62b3ed471e064d868c80041541667541",2,2,2,2,2,2,2,2,2,2,,2,2
"62c05af903a244399a7eb6b19577120e",2,2,2,2,2,2,2,1,2,2,,2,2
"62c9c056aa8541a29dee118a5da4a55b",2,2,2,2,2,2,2,1,2,1,2,1,2
"6303acb4d92a4795b7ade2372f47f566",2,2,2,2,2,2,2,2,2,2,,2,2
"63185311cd1440bc95f7107de221dd4e",2,2,2,2,2,2,2,2,2,2,,2,2
"634a3d6c035c428cb59c559d0d4f1a91",2,2,2,2,2,2,2,1,2,2,,2,2
"634c4b86d8e84b4981da01a9d15f7b63",2,2,2,2,2,2,2,2,2,2,,2,2
"635bb27ada6140a3bc43667c791e65be",2,2,2,2,2,2,2,2,2,2,,2,2
"635fd850cb0f4ace96bcca48642051ce",2,2,2,2,2,2,2,2,2,2,,2,2
"637f7c8c60204eafac30b817b7e92187",2,2,2,2,2,2,2,2,2,2,,2,2
"6399e7c057854e92925848cb739e80e0",2,2,2,2,2,2,2,2,2,2,,2,2
"639df7ca3e4d421182ad76d2fa42deb2",2,2,2,2,2,2,2,2,2,2,,2,2
"63b0a75a1a794a13ab19bc4fec77d65f",2,2,2,2,2,2,2,1,2,2,,1,2
"63beda83e4004002b1276c1c43f9ab75",2,2,2,2,2,2,2,1,1,2,,2,2
"63ca9150586c41c5ae9c27f76edf38f3",2,2,2,2,2,2,2,2,2,2,,2,2
"63da3db84d90445bb87ab1627fee7b3d",2,2,2,2,2,2,2,2,2,2,,2,2
"6404252c51564436a042729153322d07",2,2,2,2,2,2,2,1,2,1,2,2,2
"6427df928d8245ec9e798903d0e8982e",2,2,2,2,2,2,2,2,2,2,,2,2
"642f2cd95b014a01bfae83e3fb610a74",2,2,2,2,2,2,2,1,2,2,,2,2
"64983dd3d6a84d13af11ce7948411966",2,2,2,2,2,2,2,2,2,2,,2,2
"64b850dea852453993ce2c51db34f631",2,2,2,2,2,2,2,1,2,2,,2,2
"64babffa1b674afe96fd4b7cb6226798",2,2,2,2,2,2,2,2,2,2,,2,2
"64bf0240455e4312805c7f81ccb4e9f4",2,2,2,2,2,2,2,1,2,2,,2,2
"64d0335099aa42d3ababcf4388aa7898",2,2,2,2,2,2,2,2,2,2,,2,2
"6509c7b1d78742458078ed2b20f007ef",2,2,2,2,2,2,2,1,2,1,2,2,2
"658d1dae722246879b876bbd32bddf37",2,2,2,2,2,2,2,2,2,2,,2,2
"65deaa19d2694ea4bc751f9ed444c2b6",1,2,2,2,2,2,2,1,2,1,2,1,2
"66680e3225a443c3a67b5aaf028ae98a",2,2,2,2,2,2,2,2,2,2,,2,2
"66713c3781bc4160b16041bce254320e",2,2,2,2,2,2,2,2,2,2,,2,2
"66791e53847547b8be21995e63de09b5",2,2,2,2,2,2,2,1,2,1,2,1,2
"6686f6e3cf9d436da6bae365c9525606",2,2,2,2,2,2,2,2,2,2,,2,2
"66d541e5feec4463adedacc263388cf3",2,2,2,2,2,2,2,2,2,2,,2,2
"66e1c4f319084f15a4ea9e9dcb324903",2,2,2,2,2,2,2,2,2,2,,2,2
"66e203a6003746b782041eacecdc08f5",2,1,2,2,2,2,2,1,1,2,,2,2
"66e743d7ae8f446ca798df3a8866240a",2,2,2,2,2,2,2,1,2,2,,2,2
"66f6953b20594a0d955d1292bf36b08a",2,2,2,2,2,2,2,2,2,2,,2,2
"679e74c6560540a292d380e324f47112",2,2,2,2,2,2,2,2,2,2,,2,2
"67a2258d286147569f311ea185d309bb",2,2,2,2,2,2,2,2,2,2,,2,2
"67a814c6e3414b42a0c734cff8aa986f",2,2,2,2,2,2,2,2,2,2,,2,2
"67ac2b319baf4ac9af655894c41dd2e4",2,1,2,2,2,2,2,1,2,1,2,1,2
"67b28ff134494d60b276d58a20d0e582",2,2,2,2,2,2,2,1,2,2,,1,2
"67e02150be4149bc81bbc70a3f31cf13",2,2,2,2,2,2,2,1,2,2,,2,2
"67ee68d46cf24a4eb4ac4ed70a3ac6e2",2,2,2,2,2,2,2,2,2,2,,2,2
"67f2df2242fc4a6b9db7aa9955bd2950",2,2,2,2,2,2,2,2,2,2,,2,2
"680bc51df36446629a1541d620e0e0bb",2,2,2,2,2,2,2,2,2,2,,2,2
"6868bd77f5f4458b91be5765df749a12",2,2,2,2,2,2,2,1,2,1,2,1,2
"68783302c85f40daba8f4f3c72f9e103",2,2,2,2,2,2,2,1,2,1,2,1,2
"688da235db6e488dbd06928c99469fc2",2,2,2,2,2,2,2,2,2,2,,2,2
"68963103f88e40878fe865e4a0a1e544",2,2,2,2,2,2,2,2,2,2,,2,2
"68b72aba7a5e4c678fa062f78ace3f55",2,2,2,2,2,2,2,2,2,2,,2,2
"68bc682cc7354719a05d8bc39b570d0b",2,2,2,2,2,2,2,2,2,2,,2,2
"68c06cbb82224e83bc49c837dc15fbfc",2,2,2,2,2,2,2,2,2,2,,2,2
"68e7df4580f8452b8effc5be6975cb75",2,2,2,2,2,2,2,1,2,1,2,1,2
"68f60d1f894d471496e6a6be9d7baff5",2,1,2,2,2,2,2,1,2,1,2,2,2
"6903f35aa6d34bc5bd61ceb790941361",2,2,2,2,2,2,2,2,2,2,,2,2
"694d8f1dc18e4712817b9b2e64a7177b",2,2,2,2,2,2,2,1,2,1,2,2,2
"6994a5fe918e48f18877c32364358bb4",2,2,2,2,2,2,2,2,2,2,,2,2
"69c5d5ef10d04ac3931f47775a423bba",2,2,2,2,2,2,2,2,2,2,,2,2
"69cba3c8d881462d98673ee8ea6f89dd",2,2,2,2,2,2,2,1,2,2,,2,1
"69ecf315d5b344818bce11d31aee850b",2,2,2,2,2,2,2,1,2,2,,2,2
"6a059d75db964ac6a7860e236f1d62e2",2,2,2,2,2,2,2,2,2,2,,2,2
"6a0ad261d8734847a093951f6df92289",2,2,2,2,2,2,2,2,2,2,,2,2
"6a0ffb46c7594e8f867113b86b225de7",2,2,2,2,2,2,2,1,2,1,1,2,2
"6a3899b9c0624a688b55f57a70e98844",2,2,2,2,2,2,2,2,2,1,2,2,2
"6a612ce1d9a8472bb5e94c7768b8e986",2,2,2,2,2,2,2,1,2,2,,2,2
"6a6d97445bbe4a4380268d4104258eb4",2,2,2,2,2,2,2,1,2,2,,2,2
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",2,2,2,2,2,2,2,1,2,1,2,2,2
"6a9afb18981c48a5be73377c0d912420",2,2,2,2,2,2,2,1,2,1,2,2,2
"6ab7c8435fc34e39af565fe19f4c5752",2,2,2,2,2,2,2,1,2,2,,2,2
"6ae207f3fee341209153c784bc507ce4",2,,2,2,2,2,2,2,2,2,,2,2
"6af42b34d72e4d4d828bc75bb0588c9c",2,2,2,2,2,2,2,1,2,2,,2,2
"6b0606f6a77441d3b6e5a496ca675173",2,2,2,2,2,2,2,1,2,1,2,1,2
"6b1e70638ebc4a37abdf470dd295b300",2,2,2,2,2,2,2,1,2,2,,2,2
"6b1ee73fb3f446f4844adf2a83da2457",2,2,2,2,2,2,2,2,2,2,,2,2
"6b77c8585b324fc193c8c153b09da898",2,2,2,2,2,2,2,2,2,2,,2,2
"6b933522aebf44aba40be62e8c363617",2,2,2,2,2,2,2,2,2,2,,2,2
"6ba7e38dcbc5483ebda2ad122ad8d586",2,2,2,2,2,2,2,2,2,2,,2,2
"6baa9c6af64a468db600889b96edef1a",2,2,2,2,2,2,2,2,2,1,2,2,1
"6bab49e93ddc4d00a791304f09637dba",2,2,2,2,2,2,2,2,2,2,,2,2
"6be664eea6a04b6aa1c25aef7de60931",2,2,2,2,2,2,2,2,2,2,,2,2
"6bed6054bbf444c19f6d8847b96a86ae",2,2,2,2,2,2,2,2,2,2,,2,2
"6bf1431ececa4fc296433c223c5e9d73",2,2,2,2,2,2,2,2,2,2,,2,2
"6c052ef230324507b256cf90b9c8df6d",2,2,2,2,2,2,2,1,2,1,2,2,2
"6c16acd055e3483cbe4c02dd1b0540b9",2,2,2,2,2,2,2,2,2,2,,2,2
"6c1f2caefb0d47e4988d128f4471b541",2,2,2,2,2,2,2,2,2,1,2,2,2
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",2,2,2,2,2,2,2,1,2,1,2,2,2
"6c4ceae4b5514f1993852e7cb2e0789c",2,2,2,2,2,2,2,1,2,1,2,1,2
"6c9e2f8823bc4abe9777913d970fd0d6",2,2,2,2,2,2,2,1,2,1,2,1,2
"6cb224e2cbec449b95c991a84da3e93d",2,2,2,2,2,2,2,2,2,2,,2,2
"6cbdf5a1dabb4bf99cc7b36ab383e9be",2,2,2,2,2,2,2,2,2,2,,2,2
"6cc6cae1e8f840878871e706eaf75e9f",2,2,2,2,2,2,2,2,2,2,,2,2
"6ce9ee577648413ea819a60d0cf9be1c",2,2,2,2,2,2,2,1,2,2,,2,2
"6cfb7f59ca214bcaa1a0c7cfccf81212",2,2,2,2,2,2,2,2,2,2,,2,2
"6d104175444b46e292f8ed01a5af672c",2,2,2,2,2,2,2,2,2,2,,2,2
"6d3991817c2c4227b53365b1eddbc824",2,2,2,2,2,2,2,2,2,2,,2,2
"6d47738e82664d03ae4d14c89e1ee385",2,2,2,2,2,2,2,2,2,2,,2,2
"6d58ddebd3ac4a85b8046454b0fc29e7",2,2,2,2,2,2,2,2,2,2,,2,2
"6d853370fff74dbc91175b847bcb414d",2,2,2,2,2,2,2,2,2,2,,2,2
"6d8be79bfedb4cc68d13c15449c6e8f9",2,2,2,2,2,2,2,1,2,2,,2,2
"6d8fa429358241b8a03502183b444d71",2,2,2,2,2,2,2,1,2,1,2,1,2
"6dbeae4094684b9cabd431225d411c25",2,2,2,2,2,2,2,2,2,2,,2,2
"6de89f55552546ff83d6c15fc5d03e3e",2,2,2,2,2,2,2,2,2,2,,2,2
"6df7df34aecd474aa1dcad1f4347b1e5",2,2,2,2,2,2,2,2,2,2,,2,2
"6e033f455d8749c2866b56031a1539ae",2,2,2,2,2,2,2,1,2,1,2,1,2
"6e04e53535bf48cfb16764bac0e548ba",2,2,2,2,2,2,2,2,2,2,,2,2
"6e09cafe878a4686b5af59056e145fd5",1,2,2,2,2,,2,1,1,2,,1,2
"6e2bc5b6f89d41dc8b963c8c9380ed55",2,2,2,2,2,2,2,1,2,1,2,2,2
"6e38b3f162334c1f96ef0452e78a8477",2,2,2,2,2,2,2,2,2,2,,2,2
"6e639d5397534cc7a4a4f172f1bc80fe",2,2,2,2,2,2,2,2,2,2,,2,2
"6e65ad621a5f48aca0cd6a3341312d72",2,2,2,2,2,2,2,2,2,2,,2,2
"6e70903b953f4f48bca3ffa96ebc184d",2,2,2,2,2,2,2,2,2,2,,2,2
"6e81a691c3c847339e1aa776dce7f820",2,2,2,2,2,2,2,2,2,2,,2,2
"6eba1b7aa12b4e41b6f67d0065fe3843",1,2,2,2,2,2,2,1,1,1,2,2,2
"6efbceec143044cd8542a0eedafa82fb",2,2,2,2,2,2,2,2,2,2,,2,2
"6f05a77676a145c9a5aa2a9e0d4def30",2,2,2,2,2,2,2,2,2,2,,2,2
"6f342c7248fe47fba7c8481e84c782ba",2,2,2,2,2,2,2,1,2,2,,2,2
"6f3eb330bca44c80b0a4d4374b5ddfd7",2,2,2,2,2,2,2,1,2,2,,2,2
"6f42eeb630574c0b9ae5727b2edee3f6",2,2,2,2,2,2,2,1,2,1,2,2,2
"6f473f0856f04d5f97b73a07fc92ed3a",2,2,2,2,2,2,2,1,2,2,,2,2
"6f4cbca19664408eaea6f2da41aef981",2,2,2,2,2,1,2,2,2,2,,2,2
"6f4f03c7b65b44628ab89851f727b5e0",2,2,2,2,2,2,2,2,2,2,,2,2
"6f62873ad2c04825ade10e0f21852cc7",2,2,2,2,2,2,2,2,2,2,,2,2
"6f741a82d8eb467a81a053a28f77fb29",2,2,2,2,2,2,2,1,2,1,2,1,2
"6f93fb59e3dd40afb415e194997c4d5c",2,2,2,2,2,2,2,1,2,1,2,1,2
"6f969d5f76874fa18b9fc77d1a1164a4",2,2,2,2,2,2,2,1,2,2,,2,1
"6fbfd1ca154140099d74bcc494b2f434",2,2,2,2,2,1,2,2,2,2,,2,2
"6fbff33993b74df7bf67b3b1723a4623",2,2,2,2,2,2,2,1,2,1,1,2,2
"6fcada408b6d4416bface5d5b2171df9",2,2,2,2,2,2,2,2,2,2,,2,2
"6fe11485791e43a585c0c9ad7e1c2850",2,2,2,2,2,2,2,1,2,1,2,2,2
"6fe4370d67bb4dd49ece404a6be51588",2,2,2,2,2,2,2,1,2,2,,2,2
"6ff355f305d94bbfb057c413c15b95b3",2,2,2,2,2,2,2,2,2,2,,2,2
"6ffc6c9de58346cabd5f17735dfc155a",2,2,2,2,2,2,2,2,2,2,,2,2
"6ffeea870e95443698777385119094a6",2,2,2,2,2,2,2,2,2,2,,2,2
"70382a948acc4827a776ad19228c1210",2,2,2,2,2,2,2,2,2,2,,2,2
"7047d89a3db14e00a6706498ffbe8037",2,2,2,2,2,2,2,1,2,2,,1,2
"7075c6eb34f84d9e990b24018db1f6a8",2,2,2,2,2,2,2,1,2,1,2,2,2
"70a13c579d4d4927902bbf153457f466",2,2,2,2,2,2,2,1,2,1,2,1,2
"70b60b0e8e8c437dba5ccfac3fcbd53d",1,2,1,2,2,2,2,1,1,1,2,1,2
"70e72b90340941679bd789a808b7deff",2,2,2,2,2,2,2,1,2,1,2,1,2
"70e77305baeb4d5fba7abf802061f297",2,2,2,2,2,2,2,2,2,2,,2,2
"70f668b607b7446795d84da9d8165d78",2,2,2,2,2,2,2,2,2,2,,2,2
"70fa7eeb8f4448c99dabaabb99f3687e",2,2,2,2,2,2,2,1,2,2,,2,2
"71406ef141ba4c8b8849e124aa7e740f",2,2,2,2,2,2,2,2,2,2,,2,2
"71460246b2ce4e3480b9cacb147d6f12",2,2,2,2,2,2,2,2,2,2,,2,2
"7167b83d77a74431b06a1404b69c1857",2,2,2,2,2,2,2,1,2,2,,2,2
"718160b39b814f4bb87ce30e9cb4c879",2,2,2,2,2,2,2,2,2,2,,2,2
"719fee60701a442689658bcb4f0f7aa1",2,2,2,2,2,2,2,1,2,2,,2,2
"722465d40f8c49de978abbfbf4fe14e4",2,2,2,2,2,2,2,1,2,1,2,1,2
"72350d5ac8dc45f0923528f570a75aee",2,2,2,2,2,2,2,2,2,2,,2,2
"724cf4fdb5fb4ba1a1c9a198a635852b",2,2,2,2,2,2,2,1,2,2,,2,2
"72ac252901f046c89580a95395b72a35",2,2,1,2,2,2,2,1,2,1,2,2,2
"72b26194218643a29876fa8e87528fb3",2,2,2,2,2,2,2,1,2,1,2,2,2
"72e51647b2d2439498cfccdc03c23ada",2,2,2,2,2,2,2,2,2,2,,2,2
"72febb41ac1c4f2a9fa2be189e0e7f76",2,2,2,2,2,2,2,2,2,2,,2,2
"7318634693994a539d10cadecdb1b8f3",2,2,2,2,2,2,2,2,2,2,,2,2
"731dbc353a29407583ff2d157b3bc76f",2,2,2,2,2,2,2,2,2,2,,2,2
