"hhid","ALiveStock_Small_ID","s6bq01","s6bq03a","s6bq03b","s6bq03c","s6bq03d","s6bq03e","s6bq03f","s6bq04a","s6bq04b","s6bq04c","s6bq06","s6bq07","s6bq08","s6bq09","s6bq10","s6bq11","s6bq12","s6bq13a","s6bq13b","s6bq14a","s6bq14b","s6bq15","s6bq15b","s6bq15c","s6bq16"
"c21897c536a245d198ab17088b5c842e",19,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"c2546dd3727f488d94a0a57bdbf1421b",19,1,1,3,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,1,1
"c2546dd3727f488d94a0a57bdbf1421b",18,1,4,3,,2,3,2,0,,,2,2,0,0,0,0,0,0,,0,,0,4,1,1
"c29ccb7007c14dc1a36acf811a01839c",19,1,4,2,,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,1
"c2a181b861284c4b92bfdf46e3fab83f",19,1,0,,,,,,2,2,,1,0,0,0,0,0,0,0,,1,50000,0,1,5,1
"c2a181b861284c4b92bfdf46e3fab83f",18,1,0,,,,,,1,2,,0,0,0,0,0,0,0,0,,0,,0,1,5,1
"c2d4e5e48dc14e2bbea835b367432777",17,1,22,1,2,1,2,2,0,,,9,68,0,0,0,12,0,0,,43,600000,0,1,6,2
"c2f8f2d050d84e548f55f3fb3385ee82",19,1,5,1,,1,,2,0,,,5,0,0,0,0,0,0,0,,0,,0,6,5,1
"c2f8f2d050d84e548f55f3fb3385ee82",18,1,1,1,2,1,,2,0,,,2,0,0,0,0,1,0,0,,0,,0,6,5,1
"c355925c84ec4dc5a94e976ba1f06102",19,1,2,1,2,2,4,2,0,,,4,0,0,1,0,0,0,0,,1,65000,0,1,3,1
"c355925c84ec4dc5a94e976ba1f06102",22,1,0,,,,,,1,2,,0,0,0,0,0,0,0,0,,0,,0,1,,1
"c355925c84ec4dc5a94e976ba1f06102",18,1,1,1,2,2,4,2,0,,,1,1,0,1,0,0,0,0,,0,,0,1,,1
"c3619c9cc0ff496da2d064b12f525722",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"c38229ae4b5d4de0bff50c0a4e104f18",18,1,3,1,,1,2,2,0,,,0,3,0,0,0,0,0,0,,0,,0,4,1,1
"c38229ae4b5d4de0bff50c0a4e104f18",19,1,12,1,,1,2,2,0,,,7,5,0,0,0,0,0,0,,0,,0,4,1,1
"c3bec3af1c4f432fa0c5cb6153099edb",22,1,0,,,,,,0,,,3,0,0,0,0,0,3,0,,0,,0,1,,2
"c3db1a75cf4844b0a93d109bf42a4cc5",19,1,10,1,2,1,4,2,0,,,5,5,0,0,0,0,0,0,,0,,0,2,6,1
"c3e2341ab5334952b63af694bed6d456",22,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,1,5,1
"c3e2341ab5334952b63af694bed6d456",18,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,5,1
"c3e2341ab5334952b63af694bed6d456",19,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"c3fa2a71206342448acd05c76dd1608a",22,1,2,1,,1,,2,0,,,3,4,0,0,0,2,0,0,,3,70000,0,1,5,2
"c4594434467a4b8cbf8dab6c5c2a69a7",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2
"c4594434467a4b8cbf8dab6c5c2a69a7",22,1,2,1,,1,,2,0,,,1,0,0,0,0,0,0,1,60000,0,,0,1,,2
"c4594434467a4b8cbf8dab6c5c2a69a7",19,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c46bbb247a09427a8dff859af69ab6d7",19,1,3,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,1,100000,0,6,,1
"c49b767324ae47f59df2a60d236b6eb0",18,1,3,1,9,1,9,2,0,,,2,2,0,1,0,0,0,0,,0,,0,5,6,1
"c49b767324ae47f59df2a60d236b6eb0",19,1,4,1,9,3,,2,0,,,5,0,0,0,0,0,1,0,,0,,0,5,6,1
"c49b767324ae47f59df2a60d236b6eb0",22,1,4,1,9,3,9,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,5,1
"c49b767324ae47f59df2a60d236b6eb0",21,1,3,2,9,2,9,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,6,1
"c542d7add8214420897df6776abab710",22,1,1,4,,4,,2,0,,,0,0,0,0,0,0,0,1,30000,0,,0,1,6,2
"c542d7add8214420897df6776abab710",19,1,2,1,3,2,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"c542d7add8214420897df6776abab710",18,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,65000,0,1,6,1
"c543112060e04f9ba9e340483d9ba8e3",22,1,13,1,,1,,2,0,,,2,11,0,0,0,0,0,0,,0,,0,1,,2
"c551d4e31d6c44daa64e43dd806f1c83",18,1,2,2,,1,4,2,0,,,0,2,0,0,0,0,0,0,,0,,0,6,,1
"c551d4e31d6c44daa64e43dd806f1c83",19,1,3,4,,1,4,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"c558d59ecde74d658c636825086bab14",19,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,2
"c5f280c7955f41b1a064d07555caf989",18,1,0,,,,,,0,,,1,0,0,1,0,0,0,0,,0,,0,1,,2
"c6195e760ad248808e6f22c1b336cb2b",22,1,2,2,,2,6,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"c6195e760ad248808e6f22c1b336cb2b",19,1,3,1,,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"c631319a6e504d1a9d2ef03f438a8395",22,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"c631319a6e504d1a9d2ef03f438a8395",19,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"c672847bea0742a88fa60f79ce148331",19,1,5,1,,1,,1,0,,,12,0,0,0,0,0,7,0,,0,,0,6,5,2
"c6b8a07762ad452b806a35c5df42a8f0",19,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,70000,0,,0,5,,1
"c6be78d8dbbf42e3874c9f8ac5c61f5c",18,1,5,1,3,3,10,2,0,,,4,2,0,0,0,0,0,0,,1,70000,0,6,1,1
"c6be78d8dbbf42e3874c9f8ac5c61f5c",19,1,7,1,3,3,10,2,0,,,4,3,0,0,0,0,0,0,,0,,0,6,1,1
"c6e6881d681f46af9efc2f27e64fcdc4",21,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,2
"c6e6881d681f46af9efc2f27e64fcdc4",17,1,3,1,2,1,2,2,0,,,30,0,0,0,0,0,3,3,50000,27,140000,0,1,,2
"c6f7d03ed47b41b7a01deef790d717c7",14,1,1,1,,1,,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,,1
"c6f7d03ed47b41b7a01deef790d717c7",22,1,2,1,,1,,2,0,,,6,0,0,0,0,0,4,0,,0,,0,1,,1
"c6fdaea274514bceab3e47e3b5ecf171",19,1,0,,,,,,3,1,,0,0,0,0,0,0,0,0,,0,,0,6,1,1
"c70dd1803b324b92b2796bb328ff2f5c",20,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"c70dd1803b324b92b2796bb328ff2f5c",19,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"c733fc061f9b4380b26345c6b2aa88cd",22,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"c733fc061f9b4380b26345c6b2aa88cd",19,1,7,1,2,1,2,2,0,,,5,2,0,0,0,0,0,0,,0,,0,1,5,2
"c74969fb51ae4e04bec6101dcbcea596",22,1,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,30000,0,,0,1,,2
"c75b833712cc44b39d08fd45d1b9db63",22,1,0,,,,,,2,1,,0,0,0,0,0,0,0,0,,0,,0,1,,1
"c76b396bcdd9442ca1ed14ef29faa909",20,1,2,1,2,1,,1,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"c76b396bcdd9442ca1ed14ef29faa909",19,1,2,1,2,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"c77eec233dd34f078d3856a95b984616",21,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,85000,0,1,,1
"c77eec233dd34f078d3856a95b984616",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"c77eec233dd34f078d3856a95b984616",20,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"c85b148132f44909ae6cac0a78676239",22,1,3,1,,1,7,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,2
"c85b148132f44909ae6cac0a78676239",19,1,1,1,,7,,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,5,6,1
"c8c4a9e0dbad4d3188d4482fca26d9fc",18,1,2,1,,1,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,6,,1
"c8c4a9e0dbad4d3188d4482fca26d9fc",19,1,6,1,,1,,2,0,,,1,5,0,0,0,0,0,0,,0,,0,6,,1
"c8d27e13b1764c378183c91d44e54ffb",22,1,1,4,,4,,1,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,1
"c8d27e13b1764c378183c91d44e54ffb",18,1,1,4,,4,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"c8d27e13b1764c378183c91d44e54ffb",19,1,3,4,,4,,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,3,1
"c9043b10ed134a71941db76ee6f16f04",22,1,2,1,,2,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,1,2
"c9043b10ed134a71941db76ee6f16f04",19,1,4,1,,2,3,2,1,2,3,3,1,0,0,0,0,0,0,,0,,0,6,1,2
"c9043b10ed134a71941db76ee6f16f04",18,1,1,1,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,1,2
"c91a597b687f4a5eaeae505dc3188892",18,1,1,1,,3,6,2,0,,,0,1,0,0,0,0,0,0,,0,,0,4,1,1
"c91a597b687f4a5eaeae505dc3188892",19,1,4,1,,3,6,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,5,1
"c9272b4495e44403895fb09be8251cfa",19,1,3,1,,1,,1,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"c9272b4495e44403895fb09be8251cfa",18,1,1,1,,1,,1,1,1,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c984a7d89061419ab57fca5feedbbb6c",18,1,1,1,2,1,2,2,2,1,2,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"c984a7d89061419ab57fca5feedbbb6c",19,1,3,1,2,1,2,2,3,1,2,3,0,0,0,0,0,0,0,,0,,0,1,6,1
"c9cbf5958c86432ea08d0c70d821108e",19,1,1,1,,1,2,2,0,,,0,0,0,0,0,0,0,1,85000,0,,0,1,5,1
"ca3049d03e9d4308af3b97fdce46877a",19,1,7,1,2,1,2,1,0,,,6,1,0,0,0,0,0,0,,0,,0,6,5,1
"ca3049d03e9d4308af3b97fdce46877a",18,1,4,1,2,1,2,2,0,,,2,4,0,1,0,0,0,0,,1,50000,0,6,5,1
"ca4583e980e848bfab2997ba502c548f",19,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"ca4583e980e848bfab2997ba502c548f",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,4,5,1
"ca9b279358ba469b967a39a2c7567d06",22,1,4,4,5,4,5,2,0,,,4,0,0,0,0,0,0,0,,0,,0,3,,2
"ca9b279358ba469b967a39a2c7567d06",21,1,1,4,5,4,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"ca9b279358ba469b967a39a2c7567d06",19,1,4,4,5,4,5,2,0,,,5,0,0,0,0,0,1,0,,0,,0,1,,2
"ca9b279358ba469b967a39a2c7567d06",20,1,1,4,5,4,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"caaa15e8b3144a68bb2a04ce1b3f61fa",19,1,2,1,3,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"cabf8bea274749cb8abdcf5d43679f69",19,1,2,1,2,1,2,2,0,,,6,1,0,2,0,0,0,0,,3,95000,0,1,,1
"cacd9d54c61e44eaaa9956e612306814",22,1,1,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,5,30000,0,1,,1
"cacd9d54c61e44eaaa9956e612306814",19,1,8,1,2,1,2,2,0,,,3,5,0,0,0,0,0,0,,0,,0,1,,1
"cad3d1698af8408f8813101490f8ffa1",19,1,3,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,1,100000,0,1,5,1
"cae57f60c76d47bdb3f319e6002ce2cf",22,1,5,1,2,1,2,2,0,,,0,0,0,0,0,0,0,5,50000,0,,0,1,5,2
"cae9af900516474093792d96be2231f4",22,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"cae9af900516474093792d96be2231f4",18,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"cae9af900516474093792d96be2231f4",19,1,5,2,,2,,2,0,,,3,0,0,0,0,0,0,2,80000,0,,0,5,1,1
"cb007c1eba8043bf8b06c57e2a379b01",18,1,5,,,,,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,4,1
"cb007c1eba8043bf8b06c57e2a379b01",19,1,7,,,,,2,0,,,4,3,0,0,0,0,0,0,,0,,0,1,4,1
"cb0bb26e396f4a4a9463674eb15ac239",21,1,1,1,,1,,2,0,,,1,1,0,0,0,1,0,0,,0,,0,1,,1
"cb0bb26e396f4a4a9463674eb15ac239",19,1,5,1,,1,,2,0,,,4,2,0,1,0,0,0,0,,0,,0,1,,1
"cb0bb26e396f4a4a9463674eb15ac239",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"cb3a33597c1a4d9a8da9923ce135d51c",19,1,4,1,,4,5,2,0,,,2,2,0,0,0,0,0,0,,0,,0,5,6,1
"cb3a33597c1a4d9a8da9923ce135d51c",22,1,2,2,,2,,2,0,,,1,0,0,0,0,0,0,1,50000,0,,0,1,5,2
"cb3a33597c1a4d9a8da9923ce135d51c",18,1,1,1,,4,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"cb6261f36877496a99010265768a6ace",19,1,3,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,5,2
"cb657f7bc016458797267655f03a885c",19,1,3,2,,2,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"cb7501fa2a384213805aae2a9b815d49",19,1,5,1,2,1,,1,0,,,6,0,0,0,0,0,1,0,,0,,0,1,,1
"cb7501fa2a384213805aae2a9b815d49",18,1,3,1,2,1,3,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"cb988146f4464defae9ec18a644f7135",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"cb988146f4464defae9ec18a644f7135",22,1,8,1,2,1,2,2,0,,,10,0,0,0,0,0,0,0,,2,200000,0,1,3,2
"cbb10f3fcada4ee1bc53624b6eb50600",19,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,5,4,2
"cbfe54623f664389812662f81e15ff9e",18,1,1,7,,7,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"cbfe54623f664389812662f81e15ff9e",19,1,1,7,,7,,2,0,,,2,0,0,0,0,0,0,0,,1,130000,0,1,5,1
"cc1c2e4ec26047779497af8ba86337da",22,1,2,1,,1,2,2,0,,,0,0,0,0,0,0,0,2,50000,0,,0,1,5,2
"cc1c2e4ec26047779497af8ba86337da",19,1,3,1,2,1,2,2,0,,,4,1,0,0,0,0,0,0,,2,100000,0,1,5,2
"cc1c2e4ec26047779497af8ba86337da",18,1,3,1,,1,2,2,0,,,1,3,0,0,0,0,0,0,,1,130000,0,1,5,2
"cc58794a234540c0a88d3424f4cfdc2c",19,1,3,1,,1,2,2,0,,,5,0,0,0,1,0,1,0,,0,,0,1,,1
"cc58794a234540c0a88d3424f4cfdc2c",18,1,5,1,,1,2,2,0,,,2,1,6,0,1,0,1,0,,2,55000,0,1,,1
"cc6f4c0f37d349dd99bd994580edceb3",19,1,1,2,,2,4,2,0,,,1,1,0,0,0,1,0,0,,0,,0,1,,2
"ccd2816d54c1480f9e2217613d9782c7",22,1,10,1,4,1,4,2,0,,,2,8,0,0,0,0,0,0,,0,,0,1,5,1
"ccd2816d54c1480f9e2217613d9782c7",19,1,2,1,4,1,4,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"cd277a80d89b479aa6b5e7c605db0fd8",18,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"cd6afdac58874d0fb9440986d2ee2419",18,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"cd6afdac58874d0fb9440986d2ee2419",19,1,5,1,,1,,2,0,,,4,2,0,0,0,0,0,0,,1,95000,0,1,5,1
"cd7d1e66e898489eb998eea7bf94ec5a",21,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,120000,0,1,,2
"cddd06b877374997a32689a0d5302536",19,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,1,100000,0,1,,1
"ce73a020e9394e18abe47f68f8769446",22,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"cea56335356b476b92edc70dae7e2e7d",19,1,2,1,,1,,2,0,,,3,1,0,0,0,0,0,0,,2,85000,0,1,4,1
"ceb691ba786d4dd2b60a4413237a0f9a",22,1,5,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,1,210000,0,1,,2
"ceca664d153e40fe9d7cc77aa9c9f085",19,1,10,1,,1,,2,0,,,7,4,0,0,0,0,1,0,,0,,0,5,1,1
"ceca664d153e40fe9d7cc77aa9c9f085",21,1,4,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,5,2
"ced961fdc3c841a5b00d79d5e761fcc0",18,1,2,1,2,1,2,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"ced961fdc3c841a5b00d79d5e761fcc0",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"cf0c7e5450fe4d1daad34996ef84c776",20,1,4,1,2,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,6,1
"cf0c7e5450fe4d1daad34996ef84c776",21,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,6,1
"cf14f86035f849ae92d30fd485c90b93",18,1,1,7,,7,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"cf14f86035f849ae92d30fd485c90b93",19,1,1,7,,7,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"cf181580e26c4bb6afdf4f0652b92efa",19,1,4,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"cf181580e26c4bb6afdf4f0652b92efa",22,1,13,1,,1,,2,0,,,2,14,0,0,0,0,1,0,,2,30000,0,1,,2
"cf181580e26c4bb6afdf4f0652b92efa",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"cf3cb7e0f5964545b02fff49ef1608ce",19,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,70000,0,1,3,2
"cf57a6b9d7f94835965c054fd697ba78",19,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,70000,0,1,,1
"cf57a6b9d7f94835965c054fd697ba78",18,1,0,,,,,,0,,,3,0,0,0,0,0,0,0,,3,70000,0,1,,1
"cf74ceb67a8645fbbae60ee11e5288e3",18,1,4,2,,,,1,0,,,2,2,0,0,0,0,0,0,,0,,0,6,,1
"cf74ceb67a8645fbbae60ee11e5288e3",19,1,2,2,,,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"cf764913d44d48e48abf6e05e25b6637",19,1,2,4,,4,,2,0,,,3,0,0,0,0,0,1,0,,0,,0,6,4,1
"cf764913d44d48e48abf6e05e25b6637",18,1,2,4,,4,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,4,1
"cfcd1080942b4232b02f8e83e8cc3fb1",18,1,3,1,3,3,4,1,0,,,1,2,0,0,0,0,0,0,,0,,0,4,1,1
"cfcd1080942b4232b02f8e83e8cc3fb1",19,1,4,1,3,3,4,1,0,,,2,2,0,0,0,0,0,0,,0,,0,4,1,1
"cff81da8a11f4200ad21b8736a13bcb4",22,1,3,1,,1,,2,0,,,0,0,0,0,0,0,0,3,50000,0,,0,1,,1
"cff81da8a11f4200ad21b8736a13bcb4",19,1,3,1,,1,,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,1
"d06b77b10f4e41a28713ccd612daa194",19,1,3,2,,2,5,2,0,,,1,2,0,0,0,0,0,0,,0,,0,5,1,2
"d0b9ed3d036e43079d3c417e5ec7f5cd",20,1,2,1,,1,,1,0,,,1,1,0,0,0,0,0,0,,0,,0,1,6,1
"d0b9ed3d036e43079d3c417e5ec7f5cd",19,1,10,1,,1,,1,0,,,9,5,0,0,0,0,2,0,,1,70000,1,1,6,1
"d0b9ed3d036e43079d3c417e5ec7f5cd",21,1,5,1,,1,,1,0,,,4,2,0,0,0,0,0,0,,1,50000,0,1,6,1
"d0b9ed3d036e43079d3c417e5ec7f5cd",18,1,2,1,,1,,1,0,,,0,2,0,0,0,0,0,0,,0,,0,1,6,1
"d0fc106b82d44bfda891e02a2bde7dff",20,1,0,,,,,,0,,,1,1,0,0,0,0,2,0,,0,,0,1,,2
"d0fc106b82d44bfda891e02a2bde7dff",21,1,0,,,,,,0,,,1,2,0,0,0,0,3,0,,0,,0,1,,2
"d0fc106b82d44bfda891e02a2bde7dff",19,1,2,1,,1,,2,0,,,3,0,0,0,0,0,1,0,,0,,0,1,,2
"d0fc106b82d44bfda891e02a2bde7dff",18,1,2,1,,1,2,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"d10fd5dd0dcc48debca29216afc59117",19,1,4,2,,2,22,2,0,,,0,0,0,0,0,0,0,4,150000,0,,0,1,,2
"d122c29d957e4862a4a2275f4aeb520e",19,1,2,1,,1,,2,0,,,0,0,0,0,0,0,0,2,90000,0,,0,1,5,1
"d1aec0c1425748a99900fdd3086cf25e",19,1,1,,,,,2,0,,,4,0,0,3,0,0,0,0,,0,,0,1,4,1
"d1b9c2c55df64dfda53d3a301e862459",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"d203e903f2764530a80a945a32915a99",18,1,1,1,,1,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"d203e903f2764530a80a945a32915a99",19,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"d208c5d95f754d22a8db4423f348c4a1",19,1,2,1,2,2,4,1,0,,,1,1,0,0,0,0,0,0,,0,,0,4,5,1
"d224aa16415f47cea25781f371096de8",22,1,2,1,,1,5,2,0,,,1,9,0,0,0,0,4,0,,4,25000,0,1,,2
"d224aa16415f47cea25781f371096de8",18,1,1,1,,1,5,2,0,,,0,0,0,0,0,0,0,1,75000,0,,0,1,,2
"d224aa16415f47cea25781f371096de8",19,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,150000,0,,0,1,,2
"d24b1c6ea62344818922336d6cb4b1f2",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,3,2
"d24b1c6ea62344818922336d6cb4b1f2",19,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,2
"d297bbefa75442088829a6e0e018bd47",18,1,2,1,2,1,2,2,0,,,0,2,2,0,0,0,0,0,,2,50000,0,1,,1
"d297bbefa75442088829a6e0e018bd47",19,1,6,1,2,1,2,2,0,,,11,3,6,2,0,0,0,0,,5,54000,2,1,,1
"d2c0aad97ef745bdb24668c04a3e98d5",19,1,11,1,2,1,3,2,0,,,6,5,0,0,0,0,0,0,,0,,0,4,1,1
"d2c0aad97ef745bdb24668c04a3e98d5",18,1,2,1,2,1,3,2,0,,,0,2,0,0,0,0,0,0,,0,,0,4,,1
"d2c4e3581cf84c7ab3ae39a0b6ef2537",19,1,3,1,4,1,4,2,5,1,4,3,0,0,0,0,0,0,0,,0,,0,6,5,1
"d2c4e3581cf84c7ab3ae39a0b6ef2537",18,1,0,,,,,,3,1,4,0,0,0,0,0,0,0,0,,0,,0,6,5,1
"d2c4e3581cf84c7ab3ae39a0b6ef2537",22,1,2,1,4,1,4,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"d2e69dc8645343b0a0998cafd392ab1a",19,1,3,1,,1,,2,0,,,5,0,0,0,0,0,0,0,,2,55000,0,1,,2
"d2f294487b4245ce93b6be3725298267",22,1,1,2,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"d32b478937e446ae93d056b7c07c890b",21,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d32b478937e446ae93d056b7c07c890b",22,1,5,1,,1,,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,2
"d32b478937e446ae93d056b7c07c890b",18,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,50000,0,1,,2
"d32c828937da4ba095868fb4b237594a",19,1,14,1,2,1,2,2,0,,,17,1,0,0,0,0,0,0,,4,100000,0,1,4,1
"d34a41bd6797492fb7038c94f224c7fb",19,1,17,1,,1,,1,0,,,11,6,0,0,0,0,0,0,,0,,0,1,5,2
"d34a41bd6797492fb7038c94f224c7fb",18,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,2
"d35378a850bc46159e7e9221d3bb476a",19,1,8,2,,2,,2,0,,,3,5,0,0,0,0,0,0,,0,,0,4,,1
"d35378a850bc46159e7e9221d3bb476a",18,1,0,,,,,,0,,,1,0,0,1,0,0,0,0,,0,,0,4,,1
"d370d33a2d714e42bdd2f0b4b1fdfd62",19,1,3,1,2,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,4,1,1
"d370d33a2d714e42bdd2f0b4b1fdfd62",18,1,5,1,2,2,,2,0,,,2,5,0,0,0,0,0,0,,2,75000,0,5,1,1
"d386bb0a11ae4b35a236f8585019fadc",19,1,9,1,,1,7,2,0,,,13,2,0,0,0,0,2,0,,4,85000,0,1,4,2
"d386bb0a11ae4b35a236f8585019fadc",20,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,4,2
"d386bb0a11ae4b35a236f8585019fadc",21,1,1,1,,1,7,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,2
"d386bb0a11ae4b35a236f8585019fadc",18,1,3,1,,1,7,2,0,,,5,2,0,0,0,0,1,0,,3,85000,0,1,4,2
"d386bb0a11ae4b35a236f8585019fadc",22,1,6,1,,1,7,2,0,,,3,7,0,0,0,0,0,0,,4,120000,0,1,5,2
"d3a11993c0eb4d1da62863849677e194",19,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d43af79087294ccdb95d692f8bf1f2bd",19,1,3,1,,1,,2,0,,,2,0,0,0,0,0,0,1,75000,0,,0,1,,2
"d43af79087294ccdb95d692f8bf1f2bd",22,1,2,1,,1,,2,0,,,1,0,0,0,0,0,1,2,50000,0,,0,1,,2
