"PID","hhid","ws6q01","ws6q02"
3,"c0f90710d74c4743a357f0a75edf5015",,
1,"c105276c77a147689a5b0e4b1a860c11",,
7,"c13d65cf6d1e447cafc940376bb118f1",,
2,"c13d65cf6d1e447cafc940376bb118f1",,
3,"c13d65cf6d1e447cafc940376bb118f1",,
8,"c13d65cf6d1e447cafc940376bb118f1",,
2,"c147f6c2bf0749a1b6976ad60b12ff0e",,
1,"c147f6c2bf0749a1b6976ad60b12ff0e",,
3,"c147f6c2bf0749a1b6976ad60b12ff0e",,
2,"c14d1c1361d8432b91321f81b83956b2",,
1,"c14d1c1361d8432b91321f81b83956b2",2,
3,"c14d1c1361d8432b91321f81b83956b2",,
7,"c1547031f9684f01baf77e58b6cbbebb",,
2,"c1547031f9684f01baf77e58b6cbbebb",,
2,"c160bc82970746518c83fbd77fab9b22",2,
5,"c160bc82970746518c83fbd77fab9b22",2,
6,"c160bc82970746518c83fbd77fab9b22",,
7,"c160bc82970746518c83fbd77fab9b22",,
4,"c160bc82970746518c83fbd77fab9b22",,
3,"c16c5fa47c774657b70ec783e1ffa873",,
1,"c16c5fa47c774657b70ec783e1ffa873",2,
2,"c16c5fa47c774657b70ec783e1ffa873",,
6,"c16d96403d4844d78a43024ca4ff315e",,
2,"c16d96403d4844d78a43024ca4ff315e",2,
1,"c16d96403d4844d78a43024ca4ff315e",,
7,"c16d96403d4844d78a43024ca4ff315e",,
2,"c19b80977d444d4baea4229850d6883e",,
2,"c1c101a7b4004711982213dc6c11f2c2",,
2,"c1cab02df2844dada988b3f8b20be4c6",,
2,"c1d89c0ae646439ba17d94c3581ebb41",,
4,"c1e0914c45ef425bb761309bf7625bf2",2,
6,"c1e0914c45ef425bb761309bf7625bf2",,
1,"c1e0914c45ef425bb761309bf7625bf2",,
3,"c1f5cb68243e4370ba4103ce526854c7",,
2,"c1f5cb68243e4370ba4103ce526854c7",,
1,"c1f5cb68243e4370ba4103ce526854c7",2,
6,"c1f5cb68243e4370ba4103ce526854c7",,
4,"c1f5cb68243e4370ba4103ce526854c7",,
2,"c212a28ff79e4ca99099ee42e92a7075",,
1,"c212a28ff79e4ca99099ee42e92a7075",,
5,"c212a28ff79e4ca99099ee42e92a7075",2,
1,"c21897c536a245d198ab17088b5c842e",2,
1,"c21ca172b2704a3da90994ff191b0c83",2,
3,"c21ca172b2704a3da90994ff191b0c83",,
3,"c22c8886f04f4b3cb0023fe36f332872",,
5,"c22c8886f04f4b3cb0023fe36f332872",2,
4,"c22c8886f04f4b3cb0023fe36f332872",,
5,"c2546dd3727f488d94a0a57bdbf1421b",2,
1,"c2546dd3727f488d94a0a57bdbf1421b",1,45
2,"c2552b6db5424961a263d36209479e71",2,
5,"c2552b6db5424961a263d36209479e71",,
8,"c2552b6db5424961a263d36209479e71",,
2,"c260e6f3b351439a85dd2b8bbeaa8cf7",,
2,"c27fb44de024448e8d117488de51b37b",,
3,"c27fb44de024448e8d117488de51b37b",,
4,"c27fb44de024448e8d117488de51b37b",,
2,"c29ccb7007c14dc1a36acf811a01839c",,
3,"c29ccb7007c14dc1a36acf811a01839c",2,
5,"c2a181b861284c4b92bfdf46e3fab83f",,
6,"c2a181b861284c4b92bfdf46e3fab83f",,
2,"c2a181b861284c4b92bfdf46e3fab83f",2,
4,"c2a181b861284c4b92bfdf46e3fab83f",,
2,"c2aca8d760cb43078a7f97c91fdaaeb9",,
4,"c2aca8d760cb43078a7f97c91fdaaeb9",,
2,"c2d4e5e48dc14e2bbea835b367432777",2,
1,"c2f6df559eb248a3b6a2746425ebf415",2,
2,"c2f8f2d050d84e548f55f3fb3385ee82",2,
9,"c3493b9c563d49ca882e3ccc4a5eb4bc",,
8,"c3493b9c563d49ca882e3ccc4a5eb4bc",2,
2,"c355925c84ec4dc5a94e976ba1f06102",,
4,"c355925c84ec4dc5a94e976ba1f06102",,
3,"c355925c84ec4dc5a94e976ba1f06102",,
2,"c3619c9cc0ff496da2d064b12f525722",2,
7,"c3619c9cc0ff496da2d064b12f525722",,
3,"c3619c9cc0ff496da2d064b12f525722",,
4,"c3619c9cc0ff496da2d064b12f525722",,
6,"c3619c9cc0ff496da2d064b12f525722",,
10,"c36cdc633d9b406c8dbba35ed487d325",,
11,"c36cdc633d9b406c8dbba35ed487d325",,
1,"c36cdc633d9b406c8dbba35ed487d325",,
4,"c36cdc633d9b406c8dbba35ed487d325",2,
6,"c38001d9720a4dcf8d42b8abd3e7aea7",,
1,"c38001d9720a4dcf8d42b8abd3e7aea7",,
2,"c381c58d390c4eb296bbe393e3ad5609",,
1,"c381c58d390c4eb296bbe393e3ad5609",2,
1,"c38229ae4b5d4de0bff50c0a4e104f18",,
5,"c38229ae4b5d4de0bff50c0a4e104f18",,
6,"c38ed4e9da4241458af9b822239ce2a2",2,
7,"c38ed4e9da4241458af9b822239ce2a2",,
1,"c38ed4e9da4241458af9b822239ce2a2",,
3,"c3bec3af1c4f432fa0c5cb6153099edb",,
1,"c3bec3af1c4f432fa0c5cb6153099edb",2,
2,"c3bec3af1c4f432fa0c5cb6153099edb",,
8,"c3db1a75cf4844b0a93d109bf42a4cc5",,
2,"c3db1a75cf4844b0a93d109bf42a4cc5",2,
3,"c3db1a75cf4844b0a93d109bf42a4cc5",2,
6,"c3db1a75cf4844b0a93d109bf42a4cc5",,
7,"c3db1a75cf4844b0a93d109bf42a4cc5",,
3,"c3e2341ab5334952b63af694bed6d456",,
1,"c3e2341ab5334952b63af694bed6d456",,
2,"c3e8f523464142f89f75fe23335c2149",2,
3,"c3eb26f27f1f4d5586980720c0a7f4f5",,
6,"c3eb26f27f1f4d5586980720c0a7f4f5",,
5,"c3eb26f27f1f4d5586980720c0a7f4f5",,
2,"c3eb26f27f1f4d5586980720c0a7f4f5",,
3,"c3fa2a71206342448acd05c76dd1608a",,
1,"c3fa2a71206342448acd05c76dd1608a",,
2,"c402187d05cb46b7ba63c2a2a4ea34c8",2,
1,"c425499fb492474baadb6d82d3a1ba58",,
3,"c425499fb492474baadb6d82d3a1ba58",,
1,"c446926de7204deeb80ecda6f7bcf719",2,
3,"c446926de7204deeb80ecda6f7bcf719",,
2,"c454c61410e643ce8eff418dccd3e32b",,
1,"c454c61410e643ce8eff418dccd3e32b",2,
1,"c4594434467a4b8cbf8dab6c5c2a69a7",,
9,"c46722124c604781b5f19112c84c83a7",,
1,"c46722124c604781b5f19112c84c83a7",2,
3,"c46722124c604781b5f19112c84c83a7",,
4,"c46722124c604781b5f19112c84c83a7",,
7,"c46bbb247a09427a8dff859af69ab6d7",,
10,"c46bbb247a09427a8dff859af69ab6d7",,
4,"c46bbb247a09427a8dff859af69ab6d7",,
1,"c46bbb247a09427a8dff859af69ab6d7",2,
3,"c479af7c7ced4f1e863d7665d1246eec",,
4,"c479af7c7ced4f1e863d7665d1246eec",,
2,"c479af7c7ced4f1e863d7665d1246eec",2,
5,"c49b767324ae47f59df2a60d236b6eb0",,
1,"c49b767324ae47f59df2a60d236b6eb0",,
3,"c4b6ff81b58f4df9809172ea18f79f7a",,
2,"c4b6ff81b58f4df9809172ea18f79f7a",2,
4,"c4b6ff81b58f4df9809172ea18f79f7a",,
2,"c4b8c9463c1c40efb1d1c36d652aa831",,
3,"c4b8c9463c1c40efb1d1c36d652aa831",,
4,"c4b8c9463c1c40efb1d1c36d652aa831",,
2,"c4bfd881db4849bcacca22abf8cb7a02",,
8,"c4bfd881db4849bcacca22abf8cb7a02",,
7,"c4bfd881db4849bcacca22abf8cb7a02",2,
4,"c4bfd881db4849bcacca22abf8cb7a02",,
1,"c4bfd881db4849bcacca22abf8cb7a02",2,
3,"c4bfd881db4849bcacca22abf8cb7a02",,
5,"c4e1275bcecd4dd1a79acc66ea01d811",,
4,"c4e1275bcecd4dd1a79acc66ea01d811",,
2,"c4e1275bcecd4dd1a79acc66ea01d811",,
6,"c4e19cc8b4c6486ea978a911c509f377",2,
7,"c4e19cc8b4c6486ea978a911c509f377",,
5,"c4e19cc8b4c6486ea978a911c509f377",,
9,"c4e19cc8b4c6486ea978a911c509f377",,
2,"c4e19cc8b4c6486ea978a911c509f377",,
1,"c4e19cc8b4c6486ea978a911c509f377",,
11,"c4e19cc8b4c6486ea978a911c509f377",2,
2,"c500764c2b094d1b91dc9dc8cf49d3aa",2,
6,"c500764c2b094d1b91dc9dc8cf49d3aa",,
8,"c500764c2b094d1b91dc9dc8cf49d3aa",,
7,"c500764c2b094d1b91dc9dc8cf49d3aa",,
4,"c51efef6d096409fb216b851ce3f6f20",,
3,"c51efef6d096409fb216b851ce3f6f20",2,
2,"c5267533e49e433f8474eabc153c6cf4",,
3,"c542d7add8214420897df6776abab710",2,
2,"c542d7add8214420897df6776abab710",,
2,"c543112060e04f9ba9e340483d9ba8e3",,
1,"c543112060e04f9ba9e340483d9ba8e3",,
7,"c551d4e31d6c44daa64e43dd806f1c83",2,
8,"c5562c10594a4b799ebb07e6defc8519",,
6,"c5562c10594a4b799ebb07e6defc8519",,
7,"c5562c10594a4b799ebb07e6defc8519",,
1,"c5562c10594a4b799ebb07e6defc8519",2,
5,"c5562c10594a4b799ebb07e6defc8519",,
10,"c558d59ecde74d658c636825086bab14",,
8,"c558d59ecde74d658c636825086bab14",,
6,"c558d59ecde74d658c636825086bab14",,
4,"c558d59ecde74d658c636825086bab14",,
1,"c558d59ecde74d658c636825086bab14",2,
8,"c5597d721ca14aa18469f86740aed62d",,
3,"c5597d721ca14aa18469f86740aed62d",,
9,"c5597d721ca14aa18469f86740aed62d",,
2,"c5597d721ca14aa18469f86740aed62d",2,
6,"c5a5a13f59374604bbbaaa42b8ae58bc",,
2,"c5a5a13f59374604bbbaaa42b8ae58bc",2,
9,"c5a5a13f59374604bbbaaa42b8ae58bc",,
5,"c5a5a13f59374604bbbaaa42b8ae58bc",,
7,"c5a5a13f59374604bbbaaa42b8ae58bc",,
1,"c5ada434e67c4e36b566ad82a40a2d22",2,
7,"c5b88478139b4a96b8a465a59c4dce42",,
2,"c5b88478139b4a96b8a465a59c4dce42",2,
4,"c5b88478139b4a96b8a465a59c4dce42",2,
3,"c5b88478139b4a96b8a465a59c4dce42",,
4,"c5c063abced0429384ee211597f3156b",,
3,"c5c063abced0429384ee211597f3156b",2,
1,"c5f280c7955f41b1a064d07555caf989",,
6,"c60685e1e0a840508a2fd4ca315ef5b2",,
1,"c60685e1e0a840508a2fd4ca315ef5b2",2,
5,"c60685e1e0a840508a2fd4ca315ef5b2",,
2,"c6195e760ad248808e6f22c1b336cb2b",2,
4,"c6195e760ad248808e6f22c1b336cb2b",2,
8,"c6195e760ad248808e6f22c1b336cb2b",,
5,"c6195e760ad248808e6f22c1b336cb2b",2,
2,"c631319a6e504d1a9d2ef03f438a8395",,
3,"c631319a6e504d1a9d2ef03f438a8395",,
1,"c631319a6e504d1a9d2ef03f438a8395",2,
7,"c672847bea0742a88fa60f79ce148331",,
3,"c672847bea0742a88fa60f79ce148331",,
4,"c672847bea0742a88fa60f79ce148331",,
2,"c672847bea0742a88fa60f79ce148331",2,
1,"c68e8df09cf346289788bb608f2094d0",2,
1,"c691fbfb9e0a433aa0d5a8f0d09d7436",,
13,"c6a186256aa242d8ad58c0bf69a4bd26",,
2,"c6a186256aa242d8ad58c0bf69a4bd26",,
3,"c6b8a07762ad452b806a35c5df42a8f0",,
5,"c6b8a07762ad452b806a35c5df42a8f0",,
2,"c6b8a07762ad452b806a35c5df42a8f0",2,
4,"c6b8a07762ad452b806a35c5df42a8f0",,
1,"c6be78d8dbbf42e3874c9f8ac5c61f5c",,
6,"c6be78d8dbbf42e3874c9f8ac5c61f5c",2,
3,"c6e6881d681f46af9efc2f27e64fcdc4",,
4,"c6e6881d681f46af9efc2f27e64fcdc4",,
7,"c6e6881d681f46af9efc2f27e64fcdc4",,
2,"c6e6881d681f46af9efc2f27e64fcdc4",,
6,"c6e697e328b142b0bd4cbb9135607b2c",,
3,"c6e697e328b142b0bd4cbb9135607b2c",,
2,"c6e697e328b142b0bd4cbb9135607b2c",2,
4,"c6e697e328b142b0bd4cbb9135607b2c",,
7,"c6e697e328b142b0bd4cbb9135607b2c",2,
4,"c6e99adda75b46bf982be5c4e40c1295",,
3,"c6e99adda75b46bf982be5c4e40c1295",,
6,"c6e99adda75b46bf982be5c4e40c1295",,
7,"c6e99adda75b46bf982be5c4e40c1295",,
8,"c6e99adda75b46bf982be5c4e40c1295",,
2,"c6e99adda75b46bf982be5c4e40c1295",2,
1,"c6f5294fc2be4279bcfb866c48158289",2,
1,"c6f7d03ed47b41b7a01deef790d717c7",2,
5,"c6f7d03ed47b41b7a01deef790d717c7",,
4,"c6f7d03ed47b41b7a01deef790d717c7",,
12,"c6f7d03ed47b41b7a01deef790d717c7",,
8,"c6f7d03ed47b41b7a01deef790d717c7",,
6,"c6f7d03ed47b41b7a01deef790d717c7",2,
7,"c6f7d03ed47b41b7a01deef790d717c7",,
10,"c6f7d03ed47b41b7a01deef790d717c7",,
3,"c6fdaea274514bceab3e47e3b5ecf171",2,
1,"c6fdaea274514bceab3e47e3b5ecf171",,
2,"c6fdaea274514bceab3e47e3b5ecf171",2,
2,"c70dd1803b324b92b2796bb328ff2f5c",,
2,"c733fc061f9b4380b26345c6b2aa88cd",2,
4,"c733fc061f9b4380b26345c6b2aa88cd",,
3,"c733fc061f9b4380b26345c6b2aa88cd",,
3,"c74969fb51ae4e04bec6101dcbcea596",,
2,"c74969fb51ae4e04bec6101dcbcea596",2,
1,"c750b07c2ad94e189166ce5e4e05951a",,
3,"c75b833712cc44b39d08fd45d1b9db63",,
1,"c75b833712cc44b39d08fd45d1b9db63",2,
3,"c7632c0a1cb842ec904cfc3c3324aaf7",,
2,"c7632c0a1cb842ec904cfc3c3324aaf7",2,
4,"c7632c0a1cb842ec904cfc3c3324aaf7",,
5,"c7632c0a1cb842ec904cfc3c3324aaf7",,
1,"c76b396bcdd9442ca1ed14ef29faa909",2,
4,"c76b396bcdd9442ca1ed14ef29faa909",,
3,"c76b396bcdd9442ca1ed14ef29faa909",,
6,"c76b396bcdd9442ca1ed14ef29faa909",,
5,"c76b396bcdd9442ca1ed14ef29faa909",,
8,"c77eec233dd34f078d3856a95b984616",,
2,"c77eec233dd34f078d3856a95b984616",2,
5,"c77eec233dd34f078d3856a95b984616",,
7,"c77eec233dd34f078d3856a95b984616",,
4,"c77eec233dd34f078d3856a95b984616",,
2,"c799f641078c40128b46b30b0306b96f",,
1,"c85b148132f44909ae6cac0a78676239",,
5,"c85b148132f44909ae6cac0a78676239",,
7,"c85b148132f44909ae6cac0a78676239",2,
6,"c85b148132f44909ae6cac0a78676239",,
4,"c8d27e13b1764c378183c91d44e54ffb",2,
7,"c8d27e13b1764c378183c91d44e54ffb",,
2,"c8d27e13b1764c378183c91d44e54ffb",,
6,"c8d27e13b1764c378183c91d44e54ffb",,
1,"c9038d38b39d47299216f5845b740344",2,
5,"c9038d38b39d47299216f5845b740344",,
6,"c9043b10ed134a71941db76ee6f16f04",,
2,"c9043b10ed134a71941db76ee6f16f04",2,
3,"c90638389f0e484ebd387b5a368c0e59",,
1,"c90638389f0e484ebd387b5a368c0e59",2,
2,"c90638389f0e484ebd387b5a368c0e59",,
1,"c91a597b687f4a5eaeae505dc3188892",2,
4,"c9627b14a21745cd9fa607adb757bcff",2,
3,"c9627b14a21745cd9fa607adb757bcff",,
2,"c9627b14a21745cd9fa607adb757bcff",2,
2,"c984a7d89061419ab57fca5feedbbb6c",2,
7,"c984a7d89061419ab57fca5feedbbb6c",,
2,"c9b5223c60574c27896d40d0ee98594e",2,
3,"c9b5223c60574c27896d40d0ee98594e",,
3,"c9bab04ae0f2433091a57580deb97448",,
1,"c9bab04ae0f2433091a57580deb97448",2,
6,"c9ca510f05b5493d907f3fc165346d5a",,
3,"c9ca510f05b5493d907f3fc165346d5a",,
1,"c9ca510f05b5493d907f3fc165346d5a",2,
4,"c9cbf5958c86432ea08d0c70d821108e",,
3,"c9cbf5958c86432ea08d0c70d821108e",,
2,"c9cbf5958c86432ea08d0c70d821108e",2,
3,"c9f4263ad8124b0987c70fa1d950fe2c",,
1,"c9f4263ad8124b0987c70fa1d950fe2c",2,
4,"c9f4263ad8124b0987c70fa1d950fe2c",,
2,"ca05f04dc5fb4960b1c1dc9240f69486",2,
4,"ca05f04dc5fb4960b1c1dc9240f69486",,
2,"ca25d3d35ddf4ee2b11ed9e4559d0482",2,
2,"ca3049d03e9d4308af3b97fdce46877a",1,5
1,"ca3049d03e9d4308af3b97fdce46877a",,
1,"ca4000dfe0184c1ab2d2d7e0fee6e8b4",2,
8,"ca4583e980e848bfab2997ba502c548f",2,
9,"ca4583e980e848bfab2997ba502c548f",,
4,"ca4658c1cb3c4aaabbaf10f9a9e60d32",,
6,"ca4658c1cb3c4aaabbaf10f9a9e60d32",,
2,"ca4658c1cb3c4aaabbaf10f9a9e60d32",2,
1,"ca8dcb1e3b244c13a8e9cc5c67fbb308",2,
3,"ca8dcb1e3b244c13a8e9cc5c67fbb308",,
2,"ca96344198ba45f6b48f93b23762e2a1",,
5,"ca96344198ba45f6b48f93b23762e2a1",,
5,"ca9b279358ba469b967a39a2c7567d06",2,
3,"ca9b279358ba469b967a39a2c7567d06",,
7,"ca9b279358ba469b967a39a2c7567d06",,
4,"cabb531efb1040f6bb77c5c699c4e308",,
2,"cabb531efb1040f6bb77c5c699c4e308",,
6,"cabb531efb1040f6bb77c5c699c4e308",,
3,"cabb531efb1040f6bb77c5c699c4e308",2,
8,"cabf8bea274749cb8abdcf5d43679f69",,
6,"cabf8bea274749cb8abdcf5d43679f69",,
2,"cabf8bea274749cb8abdcf5d43679f69",2,
5,"cabf8bea274749cb8abdcf5d43679f69",,
4,"cabf8bea274749cb8abdcf5d43679f69",,
2,"cacd9d54c61e44eaaa9956e612306814",2,
3,"cacd9d54c61e44eaaa9956e612306814",2,
5,"cacd9d54c61e44eaaa9956e612306814",,
7,"cacd9d54c61e44eaaa9956e612306814",,
4,"cacd9d54c61e44eaaa9956e612306814",,
6,"cad3d1698af8408f8813101490f8ffa1",,
8,"cad3d1698af8408f8813101490f8ffa1",,
5,"cad3d1698af8408f8813101490f8ffa1",,
9,"cad3d1698af8408f8813101490f8ffa1",,
7,"cad3d1698af8408f8813101490f8ffa1",,
2,"cad3d1698af8408f8813101490f8ffa1",,
2,"cae0ce39279b4e9b859488068377b08d",2,
1,"cae57f60c76d47bdb3f319e6002ce2cf",,
5,"cae57f60c76d47bdb3f319e6002ce2cf",,
5,"cae9af900516474093792d96be2231f4",,
2,"cae9af900516474093792d96be2231f4",,
9,"cb007c1eba8043bf8b06c57e2a379b01",,
3,"cb007c1eba8043bf8b06c57e2a379b01",2,
1,"cb007c1eba8043bf8b06c57e2a379b01",2,
6,"cb007c1eba8043bf8b06c57e2a379b01",,
1,"cb087d6f21c94da4bcb1a7be7b2d729d",,
2,"cb0bb26e396f4a4a9463674eb15ac239",,
3,"cb0bb26e396f4a4a9463674eb15ac239",2,
1,"cb0bb26e396f4a4a9463674eb15ac239",,
3,"cb3a33597c1a4d9a8da9923ce135d51c",,
2,"cb3a33597c1a4d9a8da9923ce135d51c",2,
8,"cb3a33597c1a4d9a8da9923ce135d51c",,
5,"cb3a33597c1a4d9a8da9923ce135d51c",2,
6,"cb3a33597c1a4d9a8da9923ce135d51c",,
9,"cb3a33597c1a4d9a8da9923ce135d51c",,
2,"cb6261f36877496a99010265768a6ace",2,
4,"cb6261f36877496a99010265768a6ace",,
2,"cb657f7bc016458797267655f03a885c",2,
7,"cb657f7bc016458797267655f03a885c",,
8,"cb657f7bc016458797267655f03a885c",,
2,"cb7501fa2a384213805aae2a9b815d49",,
2,"cb988146f4464defae9ec18a644f7135",,
8,"cb988146f4464defae9ec18a644f7135",,
6,"cb988146f4464defae9ec18a644f7135",,
5,"cb988146f4464defae9ec18a644f7135",,
2,"cba948d8227546208f27a84910cec8dd",2,
4,"cba948d8227546208f27a84910cec8dd",,
5,"cba948d8227546208f27a84910cec8dd",2,
2,"cbb10f3fcada4ee1bc53624b6eb50600",2,
6,"cbbcb22ddb494fbba4c1a4f9060823e6",,
2,"cbbcb22ddb494fbba4c1a4f9060823e6",,
7,"cbbcb22ddb494fbba4c1a4f9060823e6",,
8,"cbbcb22ddb494fbba4c1a4f9060823e6",,
2,"cbfe54623f664389812662f81e15ff9e",,
9,"cbfe54623f664389812662f81e15ff9e",,
10,"cbfe54623f664389812662f81e15ff9e",,
8,"cbfe54623f664389812662f81e15ff9e",,
7,"cbfe54623f664389812662f81e15ff9e",2,
4,"cc1c2e4ec26047779497af8ba86337da",,
2,"cc1c2e4ec26047779497af8ba86337da",2,
5,"cc1c2e4ec26047779497af8ba86337da",,
9,"cc1c2e4ec26047779497af8ba86337da",,
1,"cc4a5e7c8779437385259199930352dc",2,
1,"cc58794a234540c0a88d3424f4cfdc2c",,
5,"cc58794a234540c0a88d3424f4cfdc2c",2,
4,"cc58794a234540c0a88d3424f4cfdc2c",,
10,"cc6f4c0f37d349dd99bd994580edceb3",,
4,"cc6f4c0f37d349dd99bd994580edceb3",,
6,"cc6f4c0f37d349dd99bd994580edceb3",,
5,"cc6f4c0f37d349dd99bd994580edceb3",,
7,"cc6f4c0f37d349dd99bd994580edceb3",,
2,"cc6f4c0f37d349dd99bd994580edceb3",,
2,"cc7b0a5dd3bb48a6b319aebc44ab71f9",,
2,"cc7b17511ccd4271878ba3991c46cf7d",2,
6,"cc7b17511ccd4271878ba3991c46cf7d",,
4,"cc7b17511ccd4271878ba3991c46cf7d",,
8,"cca67714dc9445bb8b4d1d2e697f0524",2,
2,"cca67714dc9445bb8b4d1d2e697f0524",,
10,"cca67714dc9445bb8b4d1d2e697f0524",,
2,"ccd2816d54c1480f9e2217613d9782c7",,
4,"ccd2816d54c1480f9e2217613d9782c7",2,
5,"ccd2816d54c1480f9e2217613d9782c7",,
1,"cd277a80d89b479aa6b5e7c605db0fd8",,
3,"cd277a80d89b479aa6b5e7c605db0fd8",,
5,"cd277a80d89b479aa6b5e7c605db0fd8",,
5,"cd388b074b3d442e8503d546f47a8219",,
2,"cd388b074b3d442e8503d546f47a8219",,
2,"cd465dbb23334472aefd11c762f945e2",,
2,"cd69d221c2734b0b96a39a5c1c78920a",,
3,"cd69d221c2734b0b96a39a5c1c78920a",2,
1,"cd6afdac58874d0fb9440986d2ee2419",2,
4,"cd6afdac58874d0fb9440986d2ee2419",,
7,"cd7d1e66e898489eb998eea7bf94ec5a",,
2,"cd7d1e66e898489eb998eea7bf94ec5a",2,
9,"cd7d1e66e898489eb998eea7bf94ec5a",,
2,"cddd06b877374997a32689a0d5302536",,
7,"cddd06b877374997a32689a0d5302536",,
4,"cddd06b877374997a32689a0d5302536",2,
6,"cddd06b877374997a32689a0d5302536",,
2,"cdf369efe8ef462abcdca8f29b65a7f6",2,
1,"ce0ab3c349e841be95f284b879b7c0ba",2,
3,"ce0ab3c349e841be95f284b879b7c0ba",,
1,"ce14826f4c464114857b39f52f4d50ee",2,
2,"ce2b704d8e7d4268b895248442b32735",,
2,"ce4a674264b849928dfc560ed4b7ddd4",2,
4,"ce4a674264b849928dfc560ed4b7ddd4",,
5,"ce4a674264b849928dfc560ed4b7ddd4",,
7,"ce4a674264b849928dfc560ed4b7ddd4",,
2,"ce59ddca2f944eaabab2bc796a87cd69",2,
3,"ce59ddca2f944eaabab2bc796a87cd69",,
7,"ce73a020e9394e18abe47f68f8769446",,
2,"ce73a020e9394e18abe47f68f8769446",2,
1,"ce7f74538ea540e9bd64481329679116",2,
5,"cea56335356b476b92edc70dae7e2e7d",,
2,"cea56335356b476b92edc70dae7e2e7d",,
4,"cea56335356b476b92edc70dae7e2e7d",,
1,"cea56335356b476b92edc70dae7e2e7d",2,
3,"cea56335356b476b92edc70dae7e2e7d",,
5,"ceb691ba786d4dd2b60a4413237a0f9a",2,
2,"ceb691ba786d4dd2b60a4413237a0f9a",2,
6,"ceb691ba786d4dd2b60a4413237a0f9a",,
8,"ceb691ba786d4dd2b60a4413237a0f9a",,
2,"ceca664d153e40fe9d7cc77aa9c9f085",,
1,"ceca664d153e40fe9d7cc77aa9c9f085",2,
2,"ced0f57b2a3a48849e55bb342b49d7d7",,
1,"ced0f57b2a3a48849e55bb342b49d7d7",2,
6,"ced0f57b2a3a48849e55bb342b49d7d7",2,
5,"ced0f57b2a3a48849e55bb342b49d7d7",,
1,"ced83c7775e347deb58fe7b087362fa5",,
1,"ced961fdc3c841a5b00d79d5e761fcc0",2,
5,"ced961fdc3c841a5b00d79d5e761fcc0",,
3,"ced961fdc3c841a5b00d79d5e761fcc0",,
4,"ced961fdc3c841a5b00d79d5e761fcc0",,
5,"cee9a69308d7483b926e6742e380a4ef",,
4,"cee9a69308d7483b926e6742e380a4ef",,
2,"cee9a69308d7483b926e6742e380a4ef",,
3,"cee9a69308d7483b926e6742e380a4ef",,
1,"ceef33f776c845ddbfde3ca70b0d3275",2,
4,"cf0c7e5450fe4d1daad34996ef84c776",,
2,"cf0c7e5450fe4d1daad34996ef84c776",,
16,"cf14f86035f849ae92d30fd485c90b93",,
9,"cf14f86035f849ae92d30fd485c90b93",,
2,"cf14f86035f849ae92d30fd485c90b93",,
7,"cf14f86035f849ae92d30fd485c90b93",2,
1,"cf181580e26c4bb6afdf4f0652b92efa",2,
3,"cf181580e26c4bb6afdf4f0652b92efa",,
2,"cf3cb7e0f5964545b02fff49ef1608ce",2,
4,"cf3cb7e0f5964545b02fff49ef1608ce",,
5,"cf3cb7e0f5964545b02fff49ef1608ce",,
3,"cf3cb7e0f5964545b02fff49ef1608ce",,
2,"cf57a6b9d7f94835965c054fd697ba78",2,
7,"cf57a6b9d7f94835965c054fd697ba78",,
5,"cf57a6b9d7f94835965c054fd697ba78",,
2,"cf74ceb67a8645fbbae60ee11e5288e3",,
1,"cf764913d44d48e48abf6e05e25b6637",,
2,"cfcd1080942b4232b02f8e83e8cc3fb1",,
1,"cfcd1080942b4232b02f8e83e8cc3fb1",,
5,"cfeeb97657a146d2af96f2b6f44ed007",,
1,"cfeeb97657a146d2af96f2b6f44ed007",2,
4,"cff81da8a11f4200ad21b8736a13bcb4",,
1,"cff81da8a11f4200ad21b8736a13bcb4",,
3,"cff81da8a11f4200ad21b8736a13bcb4",,
6,"cff81da8a11f4200ad21b8736a13bcb4",,
3,"d0003702676a4d36a378398e4b80bcc9",,
2,"d0003702676a4d36a378398e4b80bcc9",,
1,"d013b5ea9e7b4cc8964b5aca2555bd37",,
6,"d050a8ab3e3a44899967590c20c4df1d",,
7,"d050a8ab3e3a44899967590c20c4df1d",,
8,"d050a8ab3e3a44899967590c20c4df1d",2,
9,"d050a8ab3e3a44899967590c20c4df1d",,
2,"d050a8ab3e3a44899967590c20c4df1d",2,
2,"d06b77b10f4e41a28713ccd612daa194",2,
5,"d06b77b10f4e41a28713ccd612daa194",,
6,"d06b77b10f4e41a28713ccd612daa194",,
1,"d079ea245db04ea8a93e5c77f528a0a1",2,
4,"d079ea245db04ea8a93e5c77f528a0a1",,
5,"d079ea245db04ea8a93e5c77f528a0a1",,
3,"d079ea245db04ea8a93e5c77f528a0a1",,
2,"d09d53ce3b15410a90e09d60ce5b5231",,
1,"d0b9ed3d036e43079d3c417e5ec7f5cd",,
2,"d0c4ac3392a848a59a5b6889e5464cdf",2,
4,"d0f8bfb36d7d416ca67c524754d7fa37",,
1,"d0f8bfb36d7d416ca67c524754d7fa37",,
2,"d0f8bfb36d7d416ca67c524754d7fa37",2,
1,"d0fc106b82d44bfda891e02a2bde7dff",2,
4,"d0fc106b82d44bfda891e02a2bde7dff",,
2,"d0fc106b82d44bfda891e02a2bde7dff",,
3,"d0fc106b82d44bfda891e02a2bde7dff",,
4,"d10fd5dd0dcc48debca29216afc59117",2,
